Student_id,College,Department,Class,Grade,Name,Email,Password,gender,Credit
E0310851,商學院,行銷系,乙,三,紀沼語,Rvs7d@o365.fcu.edu.tw,0,男,0
D0879821,商學院,國貿系,乙,一,魏慎妮,dxRlqY5zgl@gmail.com,0,男,0
E0336889,工程與科學學院,光電系,甲,四,施豹媳,V3nSXH2@gmail.com,0,女,0
D0614526,工程與科學學院,應數系,乙,二,周齦罪,7P4i1IqnTV@o365.fcu.edu.tw,0,男,0
D0338962,工程與科學學院,機電系,丁,一,韓伯峰,mp1BJSVV@mail.fcu.edu.tw,0,女,0
E0538151,資電學院,資工系,乙,三,張簡沫秀,oxqKP@gmail.com,0,男,0
E0426014,資電學院,電機系,甲,四,方鐳誦,ufqSwzDd5L@gmail.com,0,男,0
D0708098,建設學院,土管系,丙,一,呂齦跑,I3qv8@o365.fcu.edu.tw,0,男,0
E0770501,商學院,合經系,丙,二,杜銳歌,8XemH4@mail.fcu.edu.tw,0,女,0
E0488493,資電學院,通訊系,乙,二,汪削途,OjHNU3MS@yahoo.com.tw,0,女,0
D0609156,商學院,國貿系,乙,四,姜穀萬,WuxSuFlo@o365.fcu.edu.tw,0,女,0
D0841030,商學院,國貿系全英班,丙,三,黃齋悶,PscB@mail.fcu.edu.tw,0,女,0
M0741254,商學院,行銷系,乙,二,錢赴剃,VSdJOLoZS@gmail.com,0,女,0
D0574597,建設學院,都資系,甲,一,藍蛋硬,qZZZnz6@gmail.com,0,男,0
D0829801,工程與科學學院,精密學程,乙,四,蕭咽榔,zkFx22z@yahoo.com.tw,0,男,0
D0806067,工程與科學學院,化工系,丙,三,沈袍八,5N59FkI@o365.fcu.edu.tw,0,女,0
D0581057,資電學院,資電系,乙,四,羅鼙蛋,vj5e@mail.fcu.edu.tw,0,女,0
M0323197,資電學院,電子系,甲,四,馮鬆師,SnJOWo@o365.fcu.edu.tw,0,女,0
D0686064,工程與科學學院,環工系,甲,二,陸徑耶,5sDVJxFnfW@o365.fcu.edu.tw,0,男,0
E0530008,工程與科學學院,纖複系,丁,四,洪彫琺,8LIJi6Dyi@gmail.com,0,女,0
D0778151,資電學院,通訊系,丙,四,鐘琶慶,ICAc@yahoo.com.tw,0,女,0
E0363847,商學院,合經系,丁,二,鄧欣貂,jSV0Mh5@gmail.com,0,男,0
D0448738,資電學院,電機系,丙,三,郭卉咪,RNmG@gmail.com,0,女,0
E0665717,工程與科學學院,材料系,丙,四,徐杭痢,WJwSz5@gmail.com,0,女,0
D0418442,資電學院,自控系,乙,二,蔡津妯,jptpljeLD@yahoo.com.tw,0,男,0
D0611904,資電學院,電子系,甲,二,唐騙蛄,Cyms3otF8K@o365.fcu.edu.tw,0,女,0
E0646285,商學院,國貿系,丁,二,蔣弋媚,qxreGCw@gmail.com,0,男,0
E0646584,工程與科學學院,纖複系,丙,三,溫汴包,ZzUnW@o365.fcu.edu.tw,0,女,0
D0895006,建設學院,運輸物流系,丙,二,邵宴圩,OCqLEKwi@o365.fcu.edu.tw,0,男,0
D0331492,商學院,商學學士學位學程,乙,二,汪酌灘,nereW@yahoo.com.tw,0,男,0
M0395180,商學院,經濟系,甲,一,江愆惺,x8Ij@o365.fcu.edu.tw,0,女,0
D0307989,工程與科學學院,材料系,甲,三,侯膾斟,xvNt2z2HA@yahoo.com.tw,0,女,0
M0416449,工程與科學學院,航太系,丁,二,袁媳再,DPJIS3@mail.fcu.edu.tw,0,女,0
D0802439,商學院,經濟系,丁,二,范訛墟,yxbt8RdRxR@mail.fcu.edu.tw,0,男,0
M0501327,商學院,行銷系,丙,四,連尸悉,xqguu@o365.fcu.edu.tw,0,女,0
E0575011,建設學院,運輸物流系,乙,四,柯髮皋,tsAWZbq@mail.fcu.edu.tw,0,女,0
D0860463,資電學院,自控系,甲,三,朱您閃,Yf1GqYP7si@gmail.com,0,男,0
D0873868,工程與科學學院,化工系,丙,二,董稼寐,goe6ZmqVpb@o365.fcu.edu.tw,0,男,0
E0618424,資電學院,電機系,丙,四,洪嶔柝,G5NqV@mail.fcu.edu.tw,0,女,0
D0765504,商學院,國貿系全英班,乙,二,錢燉逗,gLz1Rc@mail.fcu.edu.tw,0,女,0
D0714103,資電學院,電機系,甲,二,宋陡尉,Uqq0l5Wu@o365.fcu.edu.tw,0,女,0
E0762847,工程與科學學院,光電系,甲,四,涂筠經,1X7MEXV3@gmail.com,0,男,0
M0891994,商學院,經濟系,丁,二,李淳暢,8mho5UIqL@o365.fcu.edu.tw,0,男,0
M0836201,建設學院,運輸物流系,丁,二,姜膾暈,WzRJsAl@o365.fcu.edu.tw,0,女,0
D0410988,建設學院,土管系,甲,二,吳頜訖,DxL8@yahoo.com.tw,0,男,0
D0820676,商學院,國貿系,甲,四,邵流濁,wGCi1@o365.fcu.edu.tw,0,女,0
M0825558,商學院,商學學士學位學程,乙,二,馬列苗,qz8h@yahoo.com.tw,0,男,0
E0521052,商學院,商學學士學位學程,丙,一,姚鵑連,udoWh90u@gmail.com,0,男,0
D0407697,商學院,企管系,丁,三,童士夷,O31fe@yahoo.com.tw,0,男,0
E0625773,工程與科學學院,化工系,乙,四,唐態愆,A9kP@o365.fcu.edu.tw,0,女,0
D0334987,工程與科學學院,機電系,丙,二,蔡嬋默,X3WHOgx2J7@gmail.com,0,女,0
E0346721,建設學院,土管系,乙,二,林餚胥,NoPz7@mail.fcu.edu.tw,0,男,0
E0639227,資電學院,資工系,甲,二,鐘蒼娼,KiTL0@yahoo.com.tw,0,女,0
E0689876,商學院,經濟系,丁,四,洪醉琨,CJmhi@gmail.com,0,女,0
M0391749,資電學院,通訊系,丁,四,蘇緲鐫,3t66jKH8@o365.fcu.edu.tw,0,女,0
E0587306,建設學院,水利系,乙,三,朱昧庭,PDb7@mail.fcu.edu.tw,0,女,0
M0742761,商學院,統計系,丁,一,翁瘟癢,iJybRiL@mail.fcu.edu.tw,0,男,0
E0302753,商學院,統計系,乙,二,王驥宵,JUzOvdW@yahoo.com.tw,0,男,0
E0544294,工程與科學學院,纖複系,丁,三,鄒澴稽,ZowE@o365.fcu.edu.tw,0,女,0
M0574606,工程與科學學院,機電系,丁,四,蔡焜琨,q8uhI0j@o365.fcu.edu.tw,0,女,0
M0334623,商學院,國貿系全英班,丙,三,歐陽瞑袒,fWNbAx1eH@yahoo.com.tw,0,女,0
M0829817,商學院,財稅系,乙,四,沈碾亮,4y5UG@yahoo.com.tw,0,男,0
E0856204,工程與科學學院,航太系,甲,一,石瓏球,KYRNU@gmail.com,0,女,0
M0704965,建設學院,都資系,丁,二,邵恿津,55TzV@o365.fcu.edu.tw,0,女,0
