Student_id,College,Department,Class,Grade,Name,Email,Password,gender,Credit
E0892421,建設學院,土管系,丁,二,高簡徘歪,qUZL1m4@mail.fcu.edu.tw,0,男,0
D0307478,工程與科學學院,化工系,丁,二,謝淹奔,DFdk3xd6@mail.fcu.edu.tw,0,男,0
E0512492,資電學院,電機系,乙,一,范姜康懣,UtEpfXFD9@yahoo.com.tw,0,女,0
D0557992,建設學院,都資系,乙,四,郭澴頸,i7GsUHeom9@o365.fcu.edu.tw,0,男,0
D0378293,工程與科學學院,光電系,丁,二,白呸嬈,DlxEhJott@yahoo.com.tw,0,男,0
M0883173,商學院,國貿系全英班,丁,一,童淨鄭,pyWc@o365.fcu.edu.tw,0,女,0
M0385744,建設學院,運輸物流系,甲,三,林賀苣,3wn1beY7@o365.fcu.edu.tw,0,男,0
M0698076,商學院,行銷系,丙,一,歐陽吸峭,sAGsWKXMgo@mail.fcu.edu.tw,0,女,0
M0516591,商學院,統計系,甲,四,朱訴袒,036D2Pd@gmail.com,0,女,0
D0611466,商學院,經濟系,甲,四,湯寮鐺,8K9xk2pcb@yahoo.com.tw,0,女,0
E0428900,商學院,統計系,丁,四,曹矮磚,Z0kMZCHw@yahoo.com.tw,0,女,0
D0398610,商學院,財稅系,甲,四,高簡皰頷,16izApZ@yahoo.com.tw,0,男,0
E0449089,建設學院,都資系,丙,三,陳履乎,B9YB2@mail.fcu.edu.tw,0,男,0
M0326936,商學院,行銷系,丙,三,曹季盎,wJjD5IBOS4@yahoo.com.tw,0,男,0
E0776038,資電學院,自控系,丁,四,歐顱刀,bfzcIjfMSG@yahoo.com.tw,0,男,0
D0884399,工程與科學學院,應數系,甲,四,王枚肘,yndZG@gmail.com,0,男,0
M0490537,商學院,行銷系,甲,三,卓吞靄,9yT4@o365.fcu.edu.tw,0,女,0
D0313388,資電學院,資電系,丁,二,方齧肛,qKzesBW5L@yahoo.com.tw,0,女,0
M0350852,商學院,合經系,乙,二,白孳貳,ftdVu@gmail.com,0,女,0
M0326318,資電學院,通訊系,乙,三,嚴蛀訶,Hh4AHj9zb@gmail.com,0,女,0
E0801790,資電學院,自控系,甲,三,紀繈迴,3J6VVwK5gT@o365.fcu.edu.tw,0,女,0
D0639409,工程與科學學院,光電系,乙,四,汪欖淳,2hmlKh@mail.fcu.edu.tw,0,男,0
M0733671,商學院,企管系,甲,四,翁饗囈,EqTtrtF@gmail.com,0,女,0
D0771961,商學院,統計系,乙,一,詹嚅圭,ceNGD@mail.fcu.edu.tw,0,男,0
D0487927,商學院,行銷系,丁,四,何男淆,wnhY@yahoo.com.tw,0,女,0
M0502319,商學院,財稅系,丙,四,魏積漢,EpSk@yahoo.com.tw,0,男,0
E0506320,工程與科學學院,應數系,丙,二,邵蓋叮,hhfTt2GLt@o365.fcu.edu.tw,0,女,0
D0812404,工程與科學學院,環工系,丙,三,王額饞,slUE7ctqmV@mail.fcu.edu.tw,0,男,0
M0726585,商學院,行銷系,乙,三,鄭么磺,MYrxLTs@o365.fcu.edu.tw,0,男,0
D0346552,商學院,經濟系,乙,一,顏腮箭,NMCIGznY@gmail.com,0,女,0
D0850378,商學院,國貿系全英班,甲,三,彭愆甕,8iqSKU8vF@mail.fcu.edu.tw,0,男,0
E0662592,建設學院,水利系,丁,四,詹疼頌,o1GG@gmail.com,0,男,0
D0644232,資電學院,自控系,乙,一,涂鷹訐,5gkPYYekL@yahoo.com.tw,0,女,0
D0577689,資電學院,自控系,乙,三,程淙聲,CJ2tp@gmail.com,0,女,0
D0479653,工程與科學學院,環工系,乙,二,袁燸縵,vrilZ@mail.fcu.edu.tw,0,男,0
M0801597,工程與科學學院,應數系,甲,四,洪達淋,62O1crUW@o365.fcu.edu.tw,0,女,0
E0600318,資電學院,通訊系,乙,三,涂瀚櫃,qbX9n@gmail.com,0,男,0
M0612020,資電學院,電機系,甲,一,阮泖沱,tKyHzTGv92@mail.fcu.edu.tw,0,男,0
D0891748,商學院,企管系,乙,三,范霸席,qzRyIK@o365.fcu.edu.tw,0,男,0
M0755523,建設學院,水利系,丁,二,董鹽造,AdN28@gmail.com,0,女,0
M0541761,工程與科學學院,機電系,乙,二,顏呀稻,W1LM@yahoo.com.tw,0,男,0
D0472800,工程與科學學院,精密學程,丙,一,鄒愚段,2O9j@mail.fcu.edu.tw,0,女,0
M0363709,建設學院,運輸物流系,丙,三,張簡深鑼,w51V39y3@o365.fcu.edu.tw,0,女,0
M0440732,商學院,企管系,甲,三,鄭刀噗,tI9zuO3lKq@yahoo.com.tw,0,女,0
E0690352,商學院,行銷系,甲,三,胡磷廄,2Juoop@yahoo.com.tw,0,男,0
D0664347,建設學院,都資系,丁,一,張垃櫝,q6DH@yahoo.com.tw,0,男,0
D0557848,商學院,行銷系,丙,二,曾染徑,ruTdvZXMA@o365.fcu.edu.tw,0,男,0
D0521039,資電學院,資電系,丙,四,周沅又,dqPt@o365.fcu.edu.tw,0,男,0
D0745372,資電學院,電子系,丙,三,林履字,Ol6ogXWzb@o365.fcu.edu.tw,0,女,0
M0673008,工程與科學學院,光電系,丙,二,鄭涪才,r4Lq@gmail.com,0,女,0
E0664078,建設學院,水利系,乙,四,古銲鋅,ibhic9@gmail.com,0,男,0
M0480605,工程與科學學院,化工系,丙,二,袁鈉卯,k0fJ@gmail.com,0,男,0
E0837278,商學院,經濟系,甲,一,魏鐳油,NMCn6@o365.fcu.edu.tw,0,男,0
E0589335,建設學院,土木系,甲,一,戴真販,J9kW@yahoo.com.tw,0,女,0
M0370770,建設學院,水利系,丁,三,藍歪毬,wgpAd@gmail.com,0,女,0
E0767347,工程與科學學院,精密學程,丁,三,白屝帽,VkdZ9@gmail.com,0,女,0
E0501656,工程與科學學院,材料系,丁,一,龔搓豈,IhttP@yahoo.com.tw,0,男,0
M0493341,工程與科學學院,化工系,乙,三,魏婚淮,w5ce@yahoo.com.tw,0,女,0
M0434814,建設學院,水利系,甲,四,阮孳短,kbov0bCl@mail.fcu.edu.tw,0,男,0
E0824775,資電學院,電機系,乙,二,孫討烙,Wrn2PRywnp@gmail.com,0,男,0
D0535792,工程與科學學院,纖複系,乙,二,姚騙餞,3j18MuDN0@o365.fcu.edu.tw,0,男,0
D0793385,建設學院,運輸物流系,乙,三,翁短瞥,3s9BYWCLA@mail.fcu.edu.tw,0,女,0
