Student_id,College,Department,Class,Grade,Name,Email,Password,gender,Credit
M0436513,工程與科學學院,光電系,乙,一,蕭辟鵠,tSbbTcPk9@yahoo.com.tw,0,男,0
M0837146,資電學院,電機系,丙,四,李鉗稷,oNhls5vqYC@mail.fcu.edu.tw,0,女,0
E0337396,建設學院,土管系,丁,四,唐遐訣,JV03Ao4U@gmail.com,0,男,0
E0463987,商學院,國貿系全英班,丁,一,湯琍睏,EI5VJsSjq@gmail.com,0,男,0
D0634098,工程與科學學院,航太系,乙,二,劉吉盤,b7vgqjO@o365.fcu.edu.tw,0,女,0
D0411610,工程與科學學院,化工系,甲,四,丁腫稜,eYm29Ik@mail.fcu.edu.tw,0,男,0
E0442488,資電學院,資工系,乙,一,陳咒記,qiZJRZK@mail.fcu.edu.tw,0,女,0
E0880244,建設學院,土木系,丙,三,卓辮松,FnjTfCp2@mail.fcu.edu.tw,0,男,0
M0519759,商學院,企管系,丁,四,侯壢膂,M8owq@yahoo.com.tw,0,女,0
E0707933,工程與科學學院,環工系,丁,二,石蛉餡,JqEixCY@o365.fcu.edu.tw,0,男,0
M0443628,資電學院,自控系,丁,三,何刊娩,Di15geGVPu@mail.fcu.edu.tw,0,男,0
D0666650,商學院,國貿系全英班,乙,一,楊瀰命,OkYDnuRG@mail.fcu.edu.tw,0,男,0
M0596416,商學院,行銷系,丙,三,蘇柩跑,P8itS9bq@gmail.com,0,女,0
E0740310,資電學院,電子系,乙,二,蘇叢也,yjA5W@o365.fcu.edu.tw,0,女,0
M0509197,工程與科學學院,材料系,丁,一,呂跋因,NERPrvlEM5@o365.fcu.edu.tw,0,女,0
D0576613,資電學院,資電系,丙,四,郭妄糕,FXHi@yahoo.com.tw,0,男,0
E0769602,商學院,統計系,丙,四,謝判屠,g1oj@gmail.com,0,男,0
M0843128,商學院,國貿系,丁,三,歐瀨灸,gyve@o365.fcu.edu.tw,0,女,0
M0506841,資電學院,自控系,甲,四,湯鈍釁,gp55UZOn0@gmail.com,0,女,0
E0704390,工程與科學學院,應數系,丙,四,湯黌力,7Orr2Jeg@mail.fcu.edu.tw,0,男,0
M0410870,工程與科學學院,光電系,丁,二,梁坡宸,J3SOB@yahoo.com.tw,0,男,0
D0303952,商學院,行銷系,丙,三,曹漠澶,OIIdneOmK@o365.fcu.edu.tw,0,女,0
E0694338,商學院,統計系,丁,一,潘下鈔,71nUVIbn5@mail.fcu.edu.tw,0,男,0
