Student_id,College,Department,Class,Grade,Name,Email,Password,gender,Credit
E0536534,工程與科學學院,光電系,丁,四,施鄉靶,WAJ2PxOyB@gmail.com,0,女,0
E0534370,商學院,商學學士學位學程,乙,一,董孟饉,BMzK@mail.fcu.edu.tw,0,女,0
M0711852,商學院,國貿系全英班,甲,四,董禿媲,LsyTXhfb@mail.fcu.edu.tw,0,女,0
M0431116,商學院,財稅系,丁,三,游激覓,yYglR@yahoo.com.tw,0,男,0
E0454952,工程與科學學院,環工系,甲,一,鄭丸畿,87vyHkdB@mail.fcu.edu.tw,0,男,0
M0492798,資電學院,資電系,丙,一,宋鋪孿,OSCNAL@mail.fcu.edu.tw,0,女,0
M0454122,工程與科學學院,化工系,丙,一,朱名壞,EW1vOPWB2s@yahoo.com.tw,0,女,0
E0359020,建設學院,土木系,丁,三,曹祿糕,kFIEGAY9@gmail.com,0,女,0
E0750662,資電學院,電機系,丁,四,張剃疽,WLJCeA@mail.fcu.edu.tw,0,男,0
D0868501,商學院,會計系,甲,三,唐叛划,3coeho@yahoo.com.tw,0,女,0
D0820329,建設學院,都資系,丙,二,侯娠願,MWD6KF@mail.fcu.edu.tw,0,女,0
M0383122,商學院,合經系,乙,二,陳徒鈷,0y6ZjVeo@mail.fcu.edu.tw,0,女,0
D0401525,建設學院,土木系,乙,一,侯只吐,fNONfKm@mail.fcu.edu.tw,0,女,0
M0375900,商學院,行銷系,乙,四,翁魘字,Ry5Tvj@o365.fcu.edu.tw,0,男,0
D0794278,建設學院,土木系,甲,一,錢鉅吼,qHRJEKfz17@o365.fcu.edu.tw,0,男,0
E0397599,商學院,企管系,丙,三,傅象搴,RbMDuIXpo@o365.fcu.edu.tw,0,女,0
M0672259,工程與科學學院,纖複系,甲,二,韓苔彬,CyqX8n0@mail.fcu.edu.tw,0,女,0
E0731929,商學院,行銷系,乙,二,阮咨鐫,MVcGGGj48@mail.fcu.edu.tw,0,女,0
M0434780,商學院,統計系,丙,三,陸駛媧,qKPq1@yahoo.com.tw,0,女,0
M0464775,建設學院,都資系,甲,二,盧暇媒,l2ct9g9E@mail.fcu.edu.tw,0,男,0
E0311811,資電學院,通訊系,丁,三,鍾鑾罩,YK6mUMelAW@o365.fcu.edu.tw,0,男,0
M0897439,商學院,會計系,丙,四,錢達逛,Yoo5p2kdm4@yahoo.com.tw,0,男,0
D0429849,商學院,合經系,甲,一,紀懣摺,hnbtEX@yahoo.com.tw,0,女,0
E0879897,建設學院,土木系,丙,一,蘇愷鬱,1MBeR@mail.fcu.edu.tw,0,男,0
D0421540,商學院,行銷系,甲,二,姚歿懶,x9ibYEv8@yahoo.com.tw,0,男,0
E0352728,商學院,財稅系,丁,二,尤矯四,9EiTCd@o365.fcu.edu.tw,0,女,0
D0491605,工程與科學學院,應數系,丙,二,袁稜發,Vl6k@mail.fcu.edu.tw,0,男,0
E0382821,資電學院,資工系,丙,二,唐川命,8Rpbi@yahoo.com.tw,0,女,0
D0755175,商學院,會計系,乙,二,吳付齦,hwMvGi6@yahoo.com.tw,0,男,0
D0544984,商學院,會計系,丙,四,楊肆增,PrCncj@gmail.com,0,男,0
E0391070,資電學院,通訊系,乙,二,余送鉉,cM85@yahoo.com.tw,0,女,0
M0477422,商學院,國貿系全英班,丁,二,鄭眠痠,VGp0yifIfZ@gmail.com,0,女,0
M0575261,商學院,商學學士學位學程,丁,四,蔡暍袍,tsfoBLoP9@mail.fcu.edu.tw,0,女,0
D0615404,建設學院,土木系,甲,一,韓肄北,qk9df@mail.fcu.edu.tw,0,女,0
D0664100,資電學院,通訊系,甲,一,馬惶琪,J6BR41I@yahoo.com.tw,0,男,0
E0368968,資電學院,通訊系,乙,四,姚翳峴,IFp1FZWXm@o365.fcu.edu.tw,0,女,0
E0604496,建設學院,土管系,丙,三,柯婷製,WWTCoHk@gmail.com,0,男,0
M0417425,資電學院,自控系,甲,三,鄭暢呎,MTlxVRFls@o365.fcu.edu.tw,0,女,0
M0347242,工程與科學學院,應數系,甲,三,溫咦糢,4oWxVGUA7@o365.fcu.edu.tw,0,男,0
M0523921,商學院,商學學士學位學程,甲,二,賴君綑,t09uiELH@gmail.com,0,女,0
D0470363,商學院,企管系,甲,二,田訟段,k44yWg0mdH@mail.fcu.edu.tw,0,女,0
D0601868,資電學院,資工系,乙,一,董哂澤,gZDU@yahoo.com.tw,0,女,0
D0642397,資電學院,電機系,丁,二,莊胤稼,P10Akmu@mail.fcu.edu.tw,0,男,0
M0324181,工程與科學學院,機電系,乙,三,戴鼙譽,1vf8iLr7C@yahoo.com.tw,0,男,0
D0511749,工程與科學學院,環工系,丙,一,白騖慮,nLWmb3gEZJ@gmail.com,0,女,0
M0841273,資電學院,電子系,乙,一,邵磊燎,b9C0x1@o365.fcu.edu.tw,0,女,0
D0622108,建設學院,都資系,乙,一,梁犁幀,vDE4Mc@o365.fcu.edu.tw,0,女,0
E0712006,商學院,經濟系,丙,一,曾鶴廂,ndvezpr@gmail.com,0,女,0
M0526832,商學院,企管系,乙,三,李愣惶,kVzRmwm@mail.fcu.edu.tw,0,女,0
E0380933,資電學院,資電系,丙,一,張簡榻吁,c6f9kzlb@gmail.com,0,女,0
D0420501,商學院,商學學士學位學程,丙,二,丁銷囉,NGJIL@o365.fcu.edu.tw,0,女,0
E0680054,工程與科學學院,精密學程,乙,四,蔡途胚,wHujMp@o365.fcu.edu.tw,0,男,0
M0545272,商學院,合經系,乙,二,姚泊漩,MLDOWmzi@yahoo.com.tw,0,男,0
E0892329,商學院,統計系,甲,三,田毒擴,7WfCjF@o365.fcu.edu.tw,0,女,0
M0614792,工程與科學學院,應數系,丙,二,張簡磬歿,MmYq@yahoo.com.tw,0,女,0
M0306210,商學院,商學學士學位學程,丙,一,古婿痂,beuA@o365.fcu.edu.tw,0,女,0
D0390012,工程與科學學院,化工系,丙,四,潘農鯊,WyTfffmp@o365.fcu.edu.tw,0,女,0
D0853022,商學院,國貿系,甲,三,宋達峭,nH2TedyD@mail.fcu.edu.tw,0,男,0
D0362764,資電學院,電子系,乙,一,李郢咕,ffqkvFbbT5@gmail.com,0,女,0
E0503376,商學院,企管系,甲,三,盧豉良,mpTN@o365.fcu.edu.tw,0,女,0
D0332058,工程與科學學院,光電系,丙,三,嚴入圩,pUI0lpo@o365.fcu.edu.tw,0,男,0
M0705592,建設學院,運輸物流系,甲,二,魏貸巉,q4PG@yahoo.com.tw,0,男,0
E0444559,資電學院,電子系,丙,二,邵和鵬,HPmWryDnl@o365.fcu.edu.tw,0,男,0
E0363275,建設學院,土管系,丙,二,歐業軸,GwIL5n@yahoo.com.tw,0,男,0
D0512481,工程與科學學院,工工系,甲,四,古糝留,vCk725@gmail.com,0,男,0
D0684302,資電學院,電子系,乙,三,陸罷韉,NHCk@gmail.com,0,男,0
E0609693,資電學院,電機系,丁,二,康宴治,ivzNABMTM1@gmail.com,0,男,0
D0457600,商學院,經濟系,丁,三,余溉崗,WkNE69DO@yahoo.com.tw,0,男,0
M0609835,商學院,經濟系,甲,三,康燐佚,GnvhmBuE@yahoo.com.tw,0,男,0
M0358375,工程與科學學院,環工系,丁,一,謝開碰,pH5A7@yahoo.com.tw,0,男,0
D0811634,建設學院,土管系,丙,一,黎疼哎,48pE@mail.fcu.edu.tw,0,女,0
D0315309,資電學院,電子系,丙,三,林侶涼,JNyBv5t32@yahoo.com.tw,0,女,0
M0527402,商學院,國貿系,甲,一,林靂烽,tXKbG@o365.fcu.edu.tw,0,男,0
D0521158,資電學院,自控系,丙,四,宋齋杷,PrD3JcO@yahoo.com.tw,0,女,0
E0715483,工程與科學學院,纖複系,乙,三,汪耑淇,fguDlzwWs@gmail.com,0,女,0
E0397045,工程與科學學院,航太系,甲,二,曾拯跚,IrrvR@gmail.com,0,女,0
M0773518,工程與科學學院,機電系,丙,三,唐便孀,qxbJRlNy@o365.fcu.edu.tw,0,男,0
M0459267,建設學院,運輸物流系,乙,二,陸稚閃,LO5ZqqpDk@yahoo.com.tw,0,男,0
E0651603,資電學院,資電系,丙,一,潘釅浬,G6uM1i@gmail.com,0,女,0
E0488853,工程與科學學院,機電系,丁,四,王愆鷺,4mPq@yahoo.com.tw,0,女,0
D0876105,工程與科學學院,光電系,乙,三,洪颳囉,vffb@yahoo.com.tw,0,女,0
D0364192,工程與科學學院,機電系,乙,四,姜十吉,Z4VNEvi@mail.fcu.edu.tw,0,男,0
